,ServiceName,id,Edition,Creation,Publication,Administration,Latency,Compliance,Throughput,Reliability,Availability,Documentation,Successability,Service Name,WSDL Address,Response Time,Best Practices
166,CRM2345,7416,1,1,0,0,22.08,100,14.9,60,91,39,97,Service1,http://psapserv.spatial-data.com/PSAPServiceNA/PSAPLookup.asmx?WSDL,112.77,74
167,CRM2344,7415,4,1,3,2,15,89,10.6,80,72,67,72,FileTransferService,http://lqcd.jlab.org/wsdl/rft-glue.wsdl,119,83
168,CRM2343,7414,0,1,0,2,10.6,100,12.7,73,91,34,97,vectorstripService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/vectorstrip.wsdl,315,84
169,CRM2342,7413,0,1,0,4,27,100,18.3,73,100,8,100,WSCitationImplService,http://www.ebi.ac.uk/webservices/citexplore/v1.0/service?wsdl,173,80
170,CRM2341,7412,3,4,0,3,2,78,7.9,73,86,40,86,SportingGoodsFinder,http://www.xmlme.com/WSSportingGoods.asmx?WSDL,130.5,84
171,CRM2340,7411,1,2,2,4,13.5,89,6.5,73,73,7,74,Service,http://wstest.avans.nu/Service.asmx?wsdl,194.17,84
172,CRM2339,7410,2,2,1,0,7.33,78,6.9,73,94,10,98,GoogleSearchService,http://soapclient.com/xml/googleSearch.wsdl,141.33,84
173,CRM2338,7409,4,3,2,1,398.4,78,2,73,51,11,52,SQLDataInterop,http://soapclient.com/interop/InteropB.wsdl,585.4,84
174,CRM2337,7408,1,4,0,2,9,89,1.5,67,71,60,72,AccountService,http://www.esendex.com/secure/messenger/soap/AccountService.asmx?wsdl,181.5,72
175,CRM2336,7407,0,3,4,3,7,89,26.2,83,83,63,84,TemperatureService,http://pesona.mmu.edu.my/~sbho/tic2211/08webSv/TemperatureService.wsdl,108,91
176,CRM2335,7406,2,4,2,2,22.29,78,13.6,73,94,91,98,Context,http://pc-tambura.ipsi.fhg.de/runtimetools/Web%20References/com.taxonomy.ipsi.fhg/Context.wsdl,164,80
177,CRM2334,7405,3,1,3,3,0.5,100,16.2,58,86,59,95,EnumFetchService,http://ramius.communityzero.com/ws/api/Enum.wsdl,203.5,69
178,CRM2333,7404,2,2,4,1,61.5,67,2.9,73,70,92,71,World_x0020_Time_x0020_Service,http://www.mastercsharp.com/live/TimeService/TimeService.asmx?wsdl,234.12,80
179,CRM2332,7403,1,1,2,3,31.5,67,1.5,73,69,58,70,ServicioNomenclator,http://www.geoservicios.com/V1.0/sn/sn.asmx?wsdl,320.8,84
180,CRM2331,7402,3,1,1,0,0.25,100,1.7,73,87,42,95,BirdwellMusicServices,http://www.birdwellmusic.com/BirdwellMusicServices.asmx?wsdl,163.25,80
181,CRM2330,7401,4,4,4,2,10.2,100,1.2,73,95,34,98,marscanService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/marscan.wsdl,231.2,84
182,CRM2329,7400,2,0,0,1,541,89,12.8,78,83,64,84,SoapResponder,http://soapclient.com/xml/soapresponder.wsdl,627,89
183,CRM2328,7399,2,0,3,0,372.67,89,2.7,67,59,66,60,ScheduleFileWebService,http://www.novasoftware.se/schedulewebservice/service.asmx?WSDL,975.9,77
184,CRM2327,7398,1,2,2,2,7.6,100,1.1,73,89,32,96,palindromeService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/palindrome.wsdl,227.4,84
185,CRM2326,7397,0,2,3,1,74.5,89,10.5,73,86,4,86,ClientInformation,http://services.ezcomm.co.za/ClientInformation.asmx?WSDL,414,84
186,CRM2325,7396,3,0,4,1,46,78,1,73,99,32,100,periodictable,http://www.webservicex.com/periodictable.asmx?wsdl,201.5,84
187,CRM2324,7395,4,2,1,3,7.33,78,6.9,73,100,5,100,GoogleSearchService,http://www.cs.usyd.edu.au/~ejb/GoogleSearch.wsdl,177,84
188,CRM2323,7394,1,3,1,0,1,89,11.1,58,85,3,95,GetSubjectElement,http://plato.stlucie.k12.fl.us/mis/play.nsf/GetSubject?WSDL,174.67,80
189,CRM2322,7393,3,0,3,2,3,67,7.1,73,86,1,86,DataSetService,http://msconline.maconstate.edu/tutorials/ASPNET2/ASPNET13/DataSetService.asmx?wsdl,204,88
190,CRM2321,7392,1,0,1,0,2.5,78,1.7,67,86,10,87,VSOiService,http://vso.nascom.nasa.gov/API/sdacVSOi_strict.wsdl,678.5,82
191,CRM2320,7391,0,4,4,0,5.75,89,3.2,73,56,32,57,FindService,http://lbs.wheresoft.com/api/wssp/findservice.asmx?wsdl,471.5,62
192,CRM2319,7390,4,1,1,1,233,89,1,67,28,96,30,AccountInfo,http://arcweb.esri.com/services/v2/AccountInfo.wsdl,357.57,72
193,CRM2318,7389,0,4,2,1,163.5,78,6.6,73,91,9,91,Northwind,http://www.tunguyen.us/wslearn/northwind.asmx?wsdl,380.83,80
194,CRM2317,7388,2,0,1,4,14,100,1.1,67,87,7,95,racer,http://sws-challenge.org/shipper/v2/racer.wsdl,234,82
195,CRM2316,7387,1,0,4,2,16.07,78,2.6,60,96,94,99,Service,http://www.ejse.com/WeatherService/Service.asmx?wsdl,1859.64,79
196,CRM2315,7386,3,2,1,1,10.4,100,14.3,73,95,40,98,getorfService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/getorf.wsdl,224.2,84
197,CRM2314,7385,4,1,4,3,0.67,78,8.7,73,96,11,99,WSDLInteropTestDocLitParameters,http://mssoapinterop.org/asmx/WSDL/InteropTestDocLitParameters.wsdl,133.67,80
198,CRM2313,7384,0,2,3,3,56,78,3.1,73,82,3,83,WSInterProScanService,http://www.ebi.ac.uk/Tools/webservices/wsdl/WSInterProScan.wsdl,1042.17,84
199,CRM2312,7383,4,2,3,1,1.5,78,3.4,73,78,3,79,AccountServices,http://www.blueface.ie/webservices/voipservices.asmx?wsdl,135.25,84
200,CRM2311,7382,1,4,2,3,3,78,24.1,73,83,12,84,SOAPReceive,http://www.mxtelecom.com/us/tech/sms/html/uk/tech/sms/xml/wapmx-receive.wsdl,95,80
201,CRM2310,7381,3,0,3,4,18,78,14.3,73,83,65,84,BlogReaderService,http://www.flash-db.com/services/ws/blogReader2.wsdl,133,84
202,CRM2309,7380,0,0,0,3,13,89,17,83,83,63,84,Directory,http://www.taet.com.au/Web+Service+Agent.nsf/DirectoryWSDL,351,91
203,CRM2308,7379,0,1,3,1,16.67,89,5.4,73,63,41,63,GeocodeService,http://lbs.wheresoft.com/api/wssp/geocodeservice.asmx?wsdl,423,62
204,CRM2307,7378,3,3,3,2,9.2,100,1.1,73,87,36,95,cpgreportService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/cpgreport.wsdl,231.8,84
205,CRM2306,7377,2,2,4,3,26.47,89,17.4,60,92,96,97,CasJobs,http://galex.stsci.edu/casjobs/CasJobs.asmx?wsdl,76.88,54
206,CRM2305,7376,0,3,1,0,39,78,10.1,73,94,5,98,sample,http://www.startvbdotnet.com/web/sample1.asmx?wsdl,199,84
207,CRM2304,7375,1,4,3,0,14.12,78,1.5,53,21,3,21,SABLEModelServerRPCService,http://ems.eurostep.fi:8080/EMS/services/SABLE.MSWS.RPC?wsdl,261.62,66
208,CRM2303,7374,4,3,3,2,5,78,12.8,78,85,12,95,PegsTourService,http://www.mail-archive.com/axis-c-dev@ws.apache.org/msg04871/durchstich.wsdl,232,91
209,CRM2302,7373,2,1,1,3,6,89,7.5,73,73,4,74,rshare,http://rshare.de/rshare.asmx?WSDL,160.67,84
210,CRM2301,7372,1,0,2,0,4.39,100,11.6,73,98,2,97,VTServiceProxy,http://www.verticaltruth.com/VTServiceProxy.asmx?WSDL,128.8,84
211,CRM2300,7371,0,2,3,2,3.85,78,6.5,53,12,41,12,Registre,http://rep.oio.dk/bm.dk/xml/schemas/2003/07/14/registre.wsdl,151.85,66
212,CRM2299,7370,1,3,2,1,46.72,78,2.9,73,87,5,95,WSMaxsproutService,http://www.ebi.ac.uk/Tools/webservices/wsdl/WSMaxsprout.wsdl,1442.86,84
213,CRM2298,7369,4,4,4,1,0.5,100,8,80,98,12,100,iMobilWS,http://services.groupes.be/iMobilWebService/iMobilWS.asmx?WSDL,179.5,87
214,CRM2297,7368,2,2,4,4,1.33,78,6.8,60,88,95,96,XigniteVWAP,http://www.xignite.com/xvwap.asmx?WSDL,492.13,74
215,CRM2296,7367,1,3,1,4,70,89,14.5,80,99,37,100,IT_x0040_Service_x0020_Webservices,http://www.itatservice.de/itatservice/itatservice3.asmx?wsdl,276,65
216,CRM2295,7366,3,4,4,0,11.36,89,8.3,67,94,5,98,Public,http://public.bookscan.ws/index.asmx?wsdl,287.07,58
217,CRM2294,7365,3,2,3,1,122,100,13.7,89,83,8,84,imageConvert,http://www.bigislandcolor.com/icserver.php?wsdl,564,93
218,CRM2293,7364,4,2,2,3,19.67,89,2.6,73,73,61,74,ServicioGeocodificacion,http://www.geoservicios.com/V1.0/sgeo/sgeo.asmx?wsdl,190.17,80
219,CRM2292,7363,4,3,1,2,33.14,100,12.8,53,95,32,99,EdgarInformation,http://ws.strikeiron.com/EdgarInformation?WSDL,152.07,66
220,CRM2291,7362,3,2,0,2,3.4,89,10,83,50,64,51,Guthrie,http://www-iepm.slac.stanford.edu/tools/soap/wsdl/old/guthrie-veryold.wsdl,234.6,91
221,CRM2290,7361,4,3,0,1,137.5,100,14.8,73,88,7,96,FlightRouteService,http://www.pathfinder-xml.com/development/WSDL/FlightRouteService.wsdl,379.5,80
222,CRM2289,7360,4,4,3,3,23,100,21.9,80,97,5,99,checkVatService,http://europa.eu.int/comm/taxation_customs/vies/api/checkVatPort?wsdl,219,87
223,CRM2288,7359,1,0,2,2,17.63,100,12.6,73,98,90,99,ManageLoginsAndRanges,http://webservices.kull.ch/Numbering/ManageLoginsAndRanges.asmx?WSDL,181.36,84
224,CRM2287,7358,4,2,4,2,2.5,89,7.5,80,96,8,99,WSDLInteropTestDocLitService,http://www.whitemesa.net/r3/InteropTestDocLitParameters.wsdl,134.75,83
225,CRM2286,7357,3,2,2,4,202.82,89,1,53,61,63,62,Climate Data,http://arccf10.tor.ec.gc.ca/climate/functions/climatedata.cfc?wsdl,368,66
226,CRM2285,7356,2,4,2,4,2.03,89,5.2,60,60,31,60,DGV_SCADA,http://www.multispeak.org/interface/30j/23_DGV_SCADA.asmx?wsdl,48.15,69
227,CRM2284,7355,2,2,0,3,3.97,78,4.3,60,18,2,18,AmazonSearchService,http://webservices.amazon.ca/schemas3/AmazonWebServices.wsdl,70.62,79
228,CRM2283,7354,2,1,3,2,23.5,100,4.2,73,91,66,97,LandmarkService,http://terraserverusa.com/LandmarkService.asmx?WSDL,491,80
229,CRM2282,7353,4,0,1,4,47.5,78,3.1,80,89,88,96,ccydemo,http://webcontinuum.net/webservices/ccydemo.wsdl,102.5,87
230,CRM2281,7352,4,3,4,0,0.88,89,1.9,67,70,61,71,AccountEventHandler,http://www.esendex.com/secure/messenger/soap/AccountEventHandler.asmx?wsdl,251.38,82
231,CRM2280,7351,0,4,1,1,1,78,19.1,73,89,89,96,DOTSCrypto,http://ws2.serviceobjects.net/cr/Crypto.asmx?WSDL,104.6,84
232,CRM2279,7350,2,3,3,1,4.25,89,2.4,83,56,3,58,PimlService,http://pathport.vbi.vt.edu/services/wsdls/piml.wsdl,2967.75,91
233,CRM2278,7349,4,2,4,4,5.6,100,0.8,73,87,37,95,backtranseqService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/backtranseq.wsdl,246.4,84
234,CRM2277,7348,3,4,1,2,1.25,78,1.5,67,57,12,58,com.starwood.corona.apps.wdc.AirKiosk,http://sutra110.airkiosk.com/AirKiosk.wsdl,86.5,72
235,CRM2276,7347,2,3,3,3,5,100,12.4,73,100,7,100,ServiceOverviewService,http://wortschatz.uni-leipzig.de/axis/services/ServiceOverview?wsdl,162,80
236,CRM2275,7346,2,4,1,4,2.92,89,4.8,72,18,65,19,InTouchService,http://soapintouch.acdnet.com/intouchservice.asmx?wsdl,84.71,86
237,CRM2274,7345,4,1,2,1,18.75,78,23,73,94,93,98,SdssFields,http://skyservice.pha.jhu.edu/devel/sdssFields/sdssFields.asmx?wsdl,86.75,80
238,CRM2273,7344,1,2,1,0,1,78,0.8,67,88,96,96,XigniteDataSet,http://www.xignite.com/xDataSet.asmx?wsdl,481.33,82
239,CRM2272,7343,0,2,4,1,42.84,89,2.3,80,66,2,66,Service,http://macrowebservices.com/clients/sdg/ws/service.asmx?WSDL&v=13,353.17,83
240,CRM2271,7342,1,4,4,4,1.15,100,1.8,67,87,96,96,XWebBlog,http://ws.xwebservices.com/XWebBlog/XWebBlog.asmx?wsdl,136.86,82
241,CRM2270,7341,2,2,3,1,19,78,3.7,67,85,9,95,WebServiceAuthenticator,http://webservices.seek.com.au/WebserviceAuthenticator.asmx?wsdl,368.5,82
242,CRM2269,7340,0,0,0,4,0.6,78,19.2,73,100,95,100,DOTSEmailValidate,http://ws2.serviceobjects.net/ev/EmailValidate.asmx?wsdl,105.6,84
243,CRM2268,7339,0,1,4,1,52,100,8.3,73,88,11,88,ITranslateSvc,http://office2003research.translate.ru/ResearchService/ITranslateSvc.asmx?wsdl,366,84
244,CRM2267,7338,0,4,1,2,2,100,22.4,73,96,94,99,SendEmailService,http://www.abysal.com/soap/AbysalEmail.wsdl,198,84
245,CRM2266,7337,0,1,2,2,42.4,100,0.9,67,94,10,98,showalignService,http://www.ebi.ac.uk/soaplab/emboss4/services/alignment_multiple.showalign.derived?wsdl,307.6,82
246,CRM2265,7336,1,4,2,0,8,89,24.6,83,100,7,100,InterTranService,http://trans.nict.go.jp/axis/services/InterTran?wsdl,241,91
247,CRM2264,7335,4,2,2,1,6,100,16.5,73,99,90,100,SnowReport,http://www.thecave.com/ws/snowreport.wsdl,765,80
248,CRM2263,7334,4,1,3,3,3,100,6.4,73,83,8,84,CounterDeleteInformationWS,http://rep.oio.dk/kmd.dk/energi/xml/wsdl/2005/07/05/CounterDeleteInformationWS.wsdl,857,87
249,CRM2262,7333,2,4,2,1,50.5,89,15.7,73,97,93,99,UserService,http://www.leadtools.net/Services/UserService/UserService.asmx?WSDL,114,62
250,CRM2261,7332,4,2,4,3,140,89,12,73,98,36,100,IT_x0040_Service_x0020_Webservices,http://www.itatservice.de/itatservice/itatservice10.asmx?WSDL,490,62
251,CRM2260,7331,3,3,2,2,14.63,100,6.7,67,96,66,99,TerraService,http://www.terraserver-usa.com/TerraService2.asmx?WSDL,508.94,77
252,CRM2259,7330,2,3,2,3,147.25,89,1.3,67,57,84,58,PlaceFinder,http://arcweb.esri.com/services/v2/PlaceFinder.wsdl,214.75,72
253,CRM2258,7329,3,3,4,4,2,100,21.8,73,94,64,98,FlightInformation,http://ws.cendant.com/B2BGateway/service/FlightInformation?WSDL,100,87
254,CRM2257,7328,0,0,2,1,1,89,22.6,83,83,4,84,ServicioSuma,http://petra.euitio.uniovi.es./~labra/ws/suma.php?wsdl,387,91
255,CRM2256,7327,3,4,0,0,1.66,78,2,73,92,93,97,Inbound,http://ws.interfax.net/inbound.asmx?wsdl,148.33,80
256,CRM2255,7326,3,2,0,1,169.67,100,1.4,60,88,35,89,SIMPS,http://ws.strikeiron.com/StrikeironMarketplaceServices?WSDL,397,74
257,CRM2254,7325,3,2,1,3,48.17,78,2.7,73,91,3,91,WSFastaService,http://www.ebi.ac.uk/Tools/webservices/wsdl/WSFasta.wsdl,1516.67,84
258,CRM2253,7324,1,2,1,4,35.6,100,1.3,67,98,3,99,listorService,http://www.ebi.ac.uk/soaplab/emboss4/services/edit.listor.derived?wsdl,254.4,82
259,CRM2252,7323,2,2,4,2,7.25,89,6.2,83,56,31,56,Fasta,http://xml.nig.ac.jp/wsdl/Fasta.wsdl,308.5,91
260,CRM2251,7322,2,3,0,2,8.6,100,1.2,73,88,36,96,pscanService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/pscan.wsdl,208.6,84
261,CRM2250,7321,1,3,4,1,18.67,78,5.6,73,63,7,63,OTNHelloWorld,http://webservices.oracle.com/ws/mobile/oracle.ws.OTNHelloWorld?WSDL,379,88
262,CRM2249,7320,3,1,1,4,10.2,100,13.8,73,88,36,96,diffseqService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/diffseq.wsdl,243,84
263,CRM2248,7319,4,3,1,3,27.46,78,4.7,67,78,5,78,HotelFunctionsService,http://www.travelnow.com/services/HotelServices200520?WSDL,260.69,84
264,CRM2247,7318,2,3,3,2,12,100,17.6,67,93,10,98,Compound1,http://www.whitemesa.net/r3/compound1.wsdl,141.5,83
265,CRM2246,7317,4,2,1,2,2.8,67,2.7,73,35,8,35,SearchService,http://www.panoramabox.com/webservices/searchservice.asmx?wsdl,272.3,84
266,CRM2245,7316,2,2,1,1,9.69,78,4.1,60,19,6,19,AmazonSearchService,http://pesona.mmu.edu.my/~sbho/tic2211/08webSv/AmazonWebServices.wsdl,143.65,79
267,CRM2244,7315,3,1,2,4,26,78,8.7,73,90,39,97,Statistics,http://www.webservicex.net/Statistics.asmx?WSDL,1840,80
268,CRM2243,7314,0,0,1,0,8.2,100,6.4,67,88,7,89,AWSECommerceService,http://webservices.amazon.com/AWSECommerceService/AWSECommerceService.wsdl,121.15,77
269,CRM2242,7313,4,1,2,0,22.25,78,4.3,73,78,12,79,WSKalignService,http://www.ebi.ac.uk/Tools/webservices/wsdl/WSKalign.wsdl,1400,84
270,CRM2241,7312,3,1,3,2,10,78,6.9,73,100,12,100,GoogleSearchService,http://jeremy.zawodny.com/~jzawodn/mt/lib/MT/GoogleSearch.wsdl,130.67,84
271,CRM2240,7311,2,1,0,4,88,67,4.4,73,77,9,77,getGeoInfo,http://tsdmaps.gsc.nrcan.gc.ca/website/GeochemArcIMS/asps/GuyGeoSurvey.asmx?WSDL,943.5,84
272,CRM2239,7310,1,0,0,1,1,100,3.7,80,99,7,100,JIPComuniService,http://services.javaportal.it/kservices/JIPComuni.jws?wsdl,244.17,83
273,CRM2238,7309,1,0,3,2,1,78,1.4,73,92,86,97,DOTSNameWizard,http://ws2.serviceobjects.net/nw/namewizard.asmx?WSDL,141,84
274,CRM2237,7308,0,0,0,1,8.6,100,13.7,73,99,40,100,twofeatService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/twofeat.wsdl,229.4,84
275,CRM2236,7307,3,1,3,1,3,89,32.8,83,83,57,84,GetOwamp,http://www-iepm.slac.stanford.edu/tools/soap/wsdl/old/get_owamp.wsdl,196,91
276,CRM2235,7306,3,3,2,1,84.75,89,4.7,73,56,11,57,EchoHeadersService,http://www.oasis-open.org/committees/download.php/14955/echo_policy.wsdl,500.75,75
277,CRM2234,7305,3,1,1,3,1,100,2.5,67,90,39,97,TaxData,http://ws.strikeiron.com/TaxData?WSDL,102,82
278,CRM2233,7304,2,0,0,0,62.5,100,5.1,60,91,7,97,PhoneNumberEnhancement,http://ws.strikeiron.com/phonenumberenhancement?wsdl,192,79
279,CRM2232,7303,1,2,2,1,45.33,100,1.9,60,89,10,96,FrenchAddressVerification,http://ws.strikeiron.com/FrenchAddressVerification?WSDL,151,74
280,CRM2231,7302,3,0,2,2,5,78,1,50,55,93,55,Service,http://www.csoft.co.uk/dtd/sendsms3.wsdl,121.2,66
281,CRM2230,7301,3,3,4,3,6.2,100,2.2,73,89,38,96,sigcleaveService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/sigcleave.wsdl,223.2,84
282,CRM2229,7300,0,2,1,2,445,89,1.2,83,83,57,84,Test Response Service,http://ww.cyberkni.net/links/testing.wsdl,803,91
283,CRM2228,7299,2,0,2,3,130.85,78,1.7,78,31,8,32,XWeb1003Port,http://ws.xwebservices.com/XWeb1003/V2/XWeb1003.wsdl,603.54,91
284,CRM2227,7298,2,1,0,1,85.75,89,5,67,56,36,57,L9C_BC,http://igsee.l9c.org/soap.php?wsdl,399.75,72
285,CRM2226,7297,1,3,3,1,9,78,6.8,73,85,9,95,GoogleSearchService,http://www.daimi.au.dk/~amoeller/WWW/webservices/GoogleSearch.wsdl,145,84
286,CRM2225,7296,2,1,1,4,12.19,89,15.4,60,99,7,100,MainService,http://www.infoknowledgebase.com/servlet/services/Main?wsdl,131.38,69
287,CRM2224,7295,1,3,4,0,6.44,100,10.8,50,100,5,100,ServiceTransfert,http://www.thomasbouche.com/WS/Transfert/WSTransfert.asmx?wsdl,252.33,62
288,CRM2223,7294,0,0,2,4,4.67,100,10.5,42,63,6,63,RetsinfoService,http://rep.oio.dk/retsinfo.dk/xml/wsdl/2005/08/04/Retsinfo_resolved.wsdl,192.67,69
289,CRM2222,7293,3,4,1,3,7.5,89,11.8,83,72,34,72,SPS,http://xml.nig.ac.jp/wsdl/SPS.wsdl,300.5,91
290,CRM2221,7292,3,0,3,3,30,100,14.1,73,96,9,99,ServiceCategory,http://www.gosu.net/GosuWeb/Common/ServiceCategory.asmx?WSDL,314.5,84
291,CRM2220,7291,4,2,0,1,4.6,100,2.3,73,94,36,98,prophetService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/prophet.wsdl,236.6,84
292,CRM2219,7290,1,1,4,2,11.4,100,14.5,58,100,42,100,dotpathService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/dotpath.wsdl,230.4,75
293,CRM2218,7289,3,3,4,0,10.25,89,2.1,67,98,59,100,SendSmsService,http://gw1.aql.com/soap/sendservice.php?WSDL,206,82
294,CRM2217,7288,4,4,3,0,11,89,19.5,83,86,2,87,ExPtLinkSampleService,http://trans.nict.go.jp/axis/services/ExPtLinkSampleService?wsdl,255,91
295,CRM2216,7287,3,2,4,3,1839.43,78,1.1,67,35,9,36,InteropDef,http://soapclient.com/interop/SQLDataInterop.wsdl,1939.79,82
296,CRM2215,7286,4,0,0,1,5.6,100,1.7,73,94,41,98,maskfeatService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/maskfeat.wsdl,222.4,84
297,CRM2214,7285,2,1,4,0,20,100,23.6,73,100,3,100,DownloadService,http://www.samsung.com/my/support/WcmsService/DownloadService.asmx?WSDL,341,80
298,CRM2213,7284,4,0,2,0,1,78,2.5,80,99,96,100,TNM_Elevation_Service,http://gisdata.usgs.net/XmlWebServices/TNM_Elevation_service.asmx?WSDL,174.5,87
299,CRM2212,7283,2,2,1,4,4.5,89,13.8,67,72,4,72,GeocodeService,http://www.zeesource.net/maps/services/Geocode?wsdl,82,72
300,CRM2211,7282,0,3,0,1,9.4,100,14.6,73,95,31,99,splitterService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/splitter.wsdl,223.6,84
301,CRM2210,7281,1,4,1,0,2.55,89,0.7,73,43,10,43,MNOAccessService,http://mobilenavigation.siemensvdo.com/mnp/services/MNOAccess?wsdl,221.11,75
302,CRM2209,7280,0,1,1,2,200,100,15.6,73,94,38,98,registration,http://www.psit.co.yu/PSITResearchServices/registration.asmx?WSDL,687,84
303,CRM2208,7279,2,0,3,4,15,78,3.1,73,95,11,99,IAAUtilities,http://www.iaa.gov.il/Rashat/PublicWS/IAAUtilities.asmx?wsdl,529,62
304,CRM2207,7278,4,3,0,0,186,100,7.6,73,79,9,79,DailyDilbert,http://www.esynaps.com/WebServices/DailyDilbert.asmx?WSDL,484.5,84
305,CRM2206,7277,3,4,4,4,97.74,89,3.9,53,85,9,86,AnalysisWSAppLabImplService,http://www.ebi.ac.uk/soaplab/emboss4/services/protein_composition.iep?wsdl,280.17,66
306,CRM2205,7276,0,2,1,0,116.6,78,8.5,73,67,37,68,AddressVerifier,http://services.argosoft.com/AddressValidation/AddressVerifier.asmx?wsdl,214,84
307,CRM2204,7275,0,4,1,0,70.8,78,4.5,60,90,5,90,Schedule,http://webservices.aeroflot.ru/flightSearch.wsdl,1212.2,69
308,CRM2203,7274,4,1,1,2,76.42,78,4.5,73,86,63,95,clover,http://biowulf.bu.edu/clover/wsdl,321.71,84
309,CRM2202,7273,4,2,4,1,865.29,78,3.1,60,32,2,33,interopLabEchoHeader,http://www.soapclient.com/interop/InteropC.wsdl,960.29,79
310,CRM2201,7272,0,1,1,4,3,78,4.9,73,46,21,47,toi-wetter,http://wetter.t-online.de/soap.php?wsdl,202.17,75
311,CRM2200,7271,2,1,2,2,1,78,35.3,67,100,63,100,CogoService,http://envinsaonline.mapinfo.com/Cogo/services/Cogo?wsdl,78,72
312,CRM2199,7270,3,4,2,3,78,78,1.8,73,79,6,79,CustomFieldResponseWS,http://www.regonline.com/webservices/CustomFieldResponseWS.asmx?WSDL,143.25,84
313,CRM2198,7269,4,1,2,3,3,89,20.1,83,83,57,84,LittServiceService,http://developer.statsbiblioteket.dk/netbibservices/services/LittService?wsdl,171,91
314,CRM2197,7268,3,2,4,0,10,78,29.9,73,97,6,99,WSDLInteropTestListService,http://mssoapinterop.org/stkv3/wsdl/interopTestList.wsdl,134,84
315,CRM2196,7267,2,4,3,2,26.6,100,2.7,67,98,4,100,newcpgreportService,http://www.ebi.ac.uk/soaplab/emboss4/services/nucleic_cpg_islands.newcpgreport.derived?wsdl,234.4,82
316,CRM2195,7266,1,3,1,2,1,78,1.1,73,93,89,98,SmsService,http://www.gecip.net/SMSWS/sms.asmx?wsdl,146.8,80
317,CRM2194,7265,3,2,0,0,10.43,78,12.4,73,85,96,95,CreditCardValidator,http://www.tpisoft.com/smartpayments/validate.asmx?WSDL,282.43,84
318,CRM2193,7264,2,1,4,3,57.25,78,6.3,58,56,16,57,WhiteMesaSoap12AddTestSvc,http://www.whitemesa.net/wsdl/soap12-add-test-doc.wsdl,220.75,80
319,CRM2192,7263,4,1,0,3,8,78,6.9,73,100,12,100,GoogleSearchService,http://etna.int-evry.fr/cours/WebServices/TP_WS/Axis/Win/TP_Google/GoogleSearch.wsdl,146.33,84
320,CRM2191,7262,0,3,4,2,11.38,78,15.9,50,93,90,98,Service,http://www.csoft.co.uk/dtd/sendsms4.wsdl,141.5,66
321,CRM2190,7261,2,1,4,4,8,89,26.1,83,83,58,84,BNQuoteService,http://bob.marlboro.edu/~msie/2002/ipl/perl/lectures/jun15/isbn_price_quote/BNQuoteService.wsdl,112,91
322,CRM2189,7260,0,2,0,1,43.75,89,7,80,89,9,90,WSDLInteropTestDocLitService,http://www.whitemesa.net/r3/InteropTestDocLit.wsdl,166,83
323,CRM2188,7259,1,4,0,1,23.75,78,8.6,67,87,86,95,Tiscali_x0020_UMS_x0020_Accounting_x0020_Services,http://webservices.tiscali.com/UmsAccountingService.asmx?wsdl,199.2,77
324,CRM2187,7258,0,3,3,3,6.6,100,0.7,73,88,40,96,biosedService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/biosed.wsdl,210.6,84
325,CRM2186,7257,3,1,4,3,62.5,89,11.8,73,86,32,95,InstantOrder,http://www.pqsweb.com/storedemo/InstantOrder.asmx?wsdl,269.5,62
326,CRM2185,7256,4,4,4,3,2.66,100,4,73,63,7,64,WS4lsqlService,http://slashdemocracy.org/links/ws4lsql.wsdl,101.33,80
327,CRM2184,7255,1,0,4,3,2.34,89,1.7,67,48,5,48,DirSrvService,http://freemosp.51ditu.com/wsdl/DirSrv.wsdl,793.17,72
328,CRM2183,7254,2,2,3,0,9.34,100,7.7,89,63,58,63,QuranService,http://studentmasjid.com/Quran/QuranService.wsdl,665.67,93
329,CRM2182,7253,0,1,4,4,1,89,34.4,83,85,12,95,EmptySA,http://mssoapinterop.org/stk/wsdl/EmptySA.wsdl,120,91
330,CRM2181,7252,4,1,4,1,6.5,78,4,67,91,4,92,DimeInterop,http://mssoapinterop.org/stkV3/dime/dime-rpc.wsdl,144.83,66
331,CRM2180,7251,2,4,1,2,7,89,5.3,50,56,2,57,UpdateService,http://www.msdomino.net/orders.nsf/order_update?wsdl,136,66
